Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
04.10.2022;21:00;1.146;552;1.360;4.169;0;30;1.008;3.148;1.914;627;640;267
04.10.2022;21:15;1.145;538;1.387;4.234;0;30;1.007;3.131;1.817;646;452;265
04.10.2022;21:30;1.145;521;1.319;4.318;0;30;1.007;3.127;1.698;682;198;265
04.10.2022;21:45;1.145;529;1.306;4.403;0;30;1.006;3.098;1.634;711;123;265
04.10.2022;22:00;1.148;553;1.310;4.449;0;30;1.004;3.097;1.506;723;594;264
04.10.2022;22:15;1.146;521;1.310;4.528;0;30;1.000;3.083;1.390;721;441;265
04.10.2022;22:30;1.145;509;1.307;4.568;0;30;997;3.079;1.299;712;293;264
04.10.2022;22:45;1.144;497;1.239;4.623;0;30;994;3.089;1.255;725;196;263
04.10.2022;23:00;1.144;506;1.237;4.593;0;29;995;3.086;1.140;720;237;264
04.10.2022;23:15;1.144;520;1.247;4.609;0;30;995;3.072;1.043;719;224;262
04.10.2022;23:30;1.143;517;1.318;4.644;0;29;989;3.076;986;746;48;262
04.10.2022;23:45;1.143;500;1.331;4.748;0;29;987;3.078;981;770;58;262
05.10.2022;00:00;1.141;523;1.387;4.786;0;29;987;3.018;981;863;27;262
05.10.2022;00:15;1.142;517;1.409;4.707;0;29;983;3.063;983;839;9;262
05.10.2022;00:30;1.143;505;1.390;4.708;0;29;983;3.107;983;835;0;262
05.10.2022;00:45;1.137;500;1.359;4.742;0;29;985;3.119;980;845;0;264
05.10.2022;01:00;1.135;497;1.419;4.769;0;29;991;3.027;971;901;0;265
05.10.2022;01:15;1.137;496;1.421;4.752;0;29;990;3.024;974;906;0;263
05.10.2022;01:30;1.138;495;1.410;4.656;0;29;990;2.993;986;906;0;262
05.10.2022;01:45;1.138;494;1.401;4.617;0;29;989;2.982;1.006;904;0;262
05.10.2022;02:00;1.139;503;1.417;4.611;0;29;993;2.938;1.018;908;5;262
05.10.2022;02:15;1.138;501;1.423;4.553;0;29;991;2.895;1.013;906;5;261
05.10.2022;02:30;1.138;494;1.423;4.545;0;29;989;2.895;1.014;902;0;262
05.10.2022;02:45;1.137;494;1.428;4.547;0;29;989;2.869;1.007;900;0;262
05.10.2022;03:00;1.137;497;1.459;4.477;0;29;990;2.801;982;882;0;258
05.10.2022;03:15;1.136;495;1.459;4.421;0;29;988;2.807;979;879;0;263
05.10.2022;03:30;1.137;495;1.462;4.404;0;29;990;2.801;966;884;0;265
05.10.2022;03:45;1.134;497;1.464;4.369;0;29;990;2.826;963;884;0;262
05.10.2022;04:00;1.135;493;1.445;4.355;0;29;990;2.879;958;892;0;263
05.10.2022;04:15;1.133;490;1.434;4.375;0;29;988;2.885;958;900;0;262
05.10.2022;04:30;1.134;496;1.440;4.355;0;29;990;2.917;959;906;0;264
05.10.2022;04:45;1.131;498;1.438;4.318;0;29;990;2.961;969;903;2;264
05.10.2022;05:00;1.133;488;1.414;4.321;0;30;989;2.986;979;841;3;257
05.10.2022;05:15;1.134;489;1.424;4.275;0;30;989;3.015;987;844;1;258
05.10.2022;05:30;1.134;490;1.420;4.244;0;30;991;3.046;1.026;844;1;258
05.10.2022;05:45;1.133;517;1.482;4.243;0;30;991;3.080;1.076;842;118;257
05.10.2022;06:00;1.131;515;1.396;4.298;0;29;989;3.177;1.174;909;236;253
05.10.2022;06:15;1.132;534;1.465;4.345;0;30;991;3.213;1.308;921;380;253
05.10.2022;06:30;1.130;548;1.508;4.343;0;30;1.000;3.221;1.421;921;653;253
05.10.2022;06:45;1.129;532;1.536;4.427;0;30;1.002;3.233;1.484;923;779;251
05.10.2022;07:00;1.128;502;1.542;4.434;3;30;1.008;3.221;1.513;874;1.024;255
05.10.2022;07:15;1.129;506;1.541;4.449;13;30;1.012;3.222;1.541;874;1.241;254
05.10.2022;07:30;1.129;506;1.414;4.491;79;30;1.012;3.215;1.554;875;1.466;254
05.10.2022;07:45;1.130;492;1.405;4.529;252;30;1.010;3.184;1.558;871;1.430;255
05.10.2022;08:00;1.132;495;1.364;4.556;558;30;1.010;3.206;1.526;877;1.372;255
05.10.2022;08:15;1.135;496;1.389;4.531;939;30;1.011;3.188;1.547;878;1.223;253
05.10.2022;08:30;1.138;485;1.376;4.497;1.352;30;1.010;3.200;1.481;878;1.083;251
05.10.2022;08:45;1.134;475;1.340;4.453;1.788;30;1.011;3.173;1.427;879;939;255
05.10.2022;09:00;1.138;490;1.345;4.325;2.200;30;1.011;3.170;1.349;856;819;260
05.10.2022;09:15;1.137;490;1.341;4.268;2.606;30;1.010;3.148;1.254;856;720;258
05.10.2022;09:30;1.137;482;1.331;4.206;3.008;30;1.010;3.154;1.174;855;413;259
05.10.2022;09:45;1.136;477;1.312;4.113;3.367;30;1.011;3.090;1.124;855;270;259
05.10.2022;10:00;1.136;476;1.275;4.088;3.740;30;1.011;2.978;1.052;846;332;256
05.10.2022;10:15;1.136;474;1.278;4.079;4.106;30;1.010;2.949;1.021;847;141;256
05.10.2022;10:30;1.136;465;1.273;4.032;4.410;29;1.009;2.895;1.002;856;92;256
05.10.2022;10:45;1.135;464;1.276;4.030;4.712;30;1.004;2.696;998;838;48;258
05.10.2022;11:00;1.132;490;1.249;4.020;5.025;29;1.008;2.395;987;717;274;259
05.10.2022;11:15;1.131;470;1.255;4.130;5.242;29;1.006;2.214;973;709;224;259
05.10.2022;11:30;1.129;467;1.266;4.268;5.442;29;1.007;2.148;970;711;137;259
05.10.2022;11:45;-;-;1.273;-;-;-;-;-;-;-;-;-
05.10.2022;12:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;12:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;12:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;12:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;13:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;13:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;13:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;13:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;14:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;14:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;14:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;14:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;15:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;15:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;15:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;15:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;16:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;16:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;16:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;16:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;17:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;17:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;17:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;17:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;18:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;18:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;18:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;18:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;19:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;19:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;19:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;19:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;20:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;20:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;20:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;20:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;21:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;21:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;21:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;21:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;22:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;22:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;22:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;22:45;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;23:00;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;23:15;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;23:30;-;-;-;-;-;-;-;-;-;-;-;-
05.10.2022;23:45;-;-;-;-;-;-;-;-;-;-;-;-
